stream,date,species,fork_length,lifestage,weight,count,mort,is_plus_count
mill creek,2022-11-07T00:00:00Z,hardhead,100,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,chinook salmon,96,silvery parr,3,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,chinook salmon,97,silvery parr,7.1,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,chinook salmon,101,silvery parr,14.4,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,chinook salmon,93,silvery parr,8,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,hardhead,62,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,hardhead,62,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,hardhead,71,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,hardhead,63,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,hardhead,62,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,hardhead,40,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,hardhead,64,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,hardhead,63,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,hardhead,107,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,hardhead,72,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,lamspp,111,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,lamspp,108,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,lamspp,95,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,lamspp,108,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,lamspp,111,NA,NA,1,NA,FALSE
mill creek,2022-11-08T00:00:00Z,priscu,85,NA,NA,1,NA,FALSE
mill creek,2022-11-09T00:00:00Z,hardhead,27,NA,NA,1,NA,FALSE
mill creek,2022-11-09T00:00:00Z,hardhead,40,NA,NA,1,NA,FALSE
mill creek,2022-11-09T00:00:00Z,sacpik,48,NA,NA,1,NA,FALSE
mill creek,2022-11-09T00:00:00Z,sacpik,43,NA,NA,1,NA,FALSE
mill creek,2022-11-09T00:00:00Z,sacpik,53,NA,NA,1,NA,FALSE
mill creek,2022-11-09T00:00:00Z,sacpik,24,NA,NA,1,NA,FALSE
mill creek,2022-11-09T00:00:00Z,sacpik,44,NA,NA,1,NA,FALSE
mill creek,2022-11-09T00:00:00Z,sacpik,39,NA,NA,1,NA,FALSE
mill creek,2022-11-09T00:00:00Z,sacpik,36,NA,NA,1,NA,FALSE
mill creek,2022-11-09T00:00:00Z,sacpik,43,NA,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,chinook salmon,98,smolt,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,chinook salmon,97,smolt,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,chinook salmon,104,smolt,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,chinook salmon,103,smolt,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,chinook salmon,110,smolt,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,chinook salmon,109,smolt,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,chinook salmon,105,smolt,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,chinook salmon,106,smolt,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,chinook salmon,103,smolt,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,chinook salmon,108,smolt,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,chinook salmon,NA,NA,NA,6,NA,TRUE
mill creek,2022-11-10T00:00:00Z,hardhead,220,NA,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,hardhead,180,NA,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,hardhead,66,NA,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,hardhead,41,NA,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,hardhead,52,NA,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,paclam,103,NA,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,priscu,67,NA,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,raitro,75,parr,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,raitro,108,parr,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,raitro,105,parr,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,raitro,103,parr,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,raitro,77,parr,NA,1,NA,FALSE
mill creek,2022-11-10T00:00:00Z,raitro,NA,NA,NA,24,NA,TRUE
mill creek,2022-11-15T00:00:00Z,hardhead,47,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,57,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,54,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,57,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,59,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,60,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,47,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,53,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,39,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,59,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,41,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,45,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,45,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,46,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,47,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,44,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,43,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,34,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,44,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,45,NA,NA,1,NA,FALSE
mill creek,2022-11-15T00:00:00Z,hardhead,NA,NA,NA,155,NA,TRUE
mill creek,2022-11-15T00:00:00Z,sacpik,133,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,42,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,44,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,59,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,37,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,41,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,40,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,39,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,55,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,74,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,52,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,40,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,68,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,53,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,46,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,45,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,44,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,41,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,49,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,64,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,47,NA,NA,1,NA,FALSE
mill creek,2022-11-16T00:00:00Z,hardhead,NA,NA,NA,23,NA,TRUE
mill creek,2022-11-17T00:00:00Z,chinook salmon,94,silvery parr,2.7,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,49,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,38,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,44,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,39,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,54,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,66,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,57,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,59,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,34,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,37,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,48,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,46,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,42,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,44,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,35,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,54,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,46,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,112,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,44,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,49,NA,NA,1,NA,FALSE
mill creek,2022-11-17T00:00:00Z,hardhead,NA,NA,NA,5,NA,TRUE
mill creek,2022-11-18T00:00:00Z,hardhead,44,NA,NA,1,NA,FALSE
mill creek,2022-11-18T00:00:00Z,hardhead,68,NA,NA,1,NA,FALSE
mill creek,2022-11-18T00:00:00Z,hardhead,63,NA,NA,1,NA,FALSE
mill creek,2022-11-18T00:00:00Z,hardhead,58,NA,NA,1,NA,FALSE
mill creek,2022-11-18T00:00:00Z,hardhead,145,NA,NA,1,NA,FALSE
mill creek,2022-11-18T00:00:00Z,hardhead,48,NA,NA,1,NA,FALSE
mill creek,2022-11-18T00:00:00Z,hardhead,41,NA,NA,1,NA,FALSE
mill creek,2022-11-18T00:00:00Z,rifscu,84,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,35,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,37,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,41,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,54,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,39,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,55,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,43,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,42,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,54,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,62,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,36,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,38,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,36,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,61,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,48,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,43,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,112,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,55,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,54,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,53,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,sacpik,NA,NA,NA,10,NA,TRUE
mill creek,2022-11-21T00:00:00Z,lamspp,108,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,rifscu,68,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,rifscu,89,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,rifscu,83,NA,NA,1,NA,FALSE
mill creek,2022-11-21T00:00:00Z,rifscu,72,NA,NA,1,NA,FALSE
mill creek,2022-11-29T00:00:00Z,chinook salmon,93,NA,4,1,NA,FALSE
mill creek,2022-11-29T00:00:00Z,hardhead,116,NA,NA,1,NA,FALSE
mill creek,2022-11-29T00:00:00Z,hardhead,64,NA,NA,1,NA,FALSE
mill creek,2022-11-29T00:00:00Z,hardhead,60,NA,NA,1,NA,FALSE
mill creek,2022-11-30T00:00:00Z,chinook salmon,87,NA,4,1,NA,FALSE
mill creek,2022-11-30T00:00:00Z,lamspp,110,NA,NA,1,NA,FALSE
mill creek,2022-12-01T00:00:00Z,sacpik,56,NA,NA,1,NA,FALSE
mill creek,2022-12-01T00:00:00Z,sacpik,59,NA,NA,1,NA,FALSE
mill creek,2022-12-01T00:00:00Z,rifscu,84,NA,NA,1,NA,FALSE
mill creek,2022-12-01T00:00:00Z,rivlam,105,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,104,4,5.2,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,85,4,5.7,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,95,4,6.2,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,87,4,9.5,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,104,4,9.2,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,105,4,9.5,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,106,4,7.5,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,93,4,7,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,95,silvery parr,8.2,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,101,silvery parr,7.5,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,83,3,7.5,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,chinook salmon,NA,NA,NA,11,NA,TRUE
mill creek,2022-12-06T00:00:00Z,raitro,90,5,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,98,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,170,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,50,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,54,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,50,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,60,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,67,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,59,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,73,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,63,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,67,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,80,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,34,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,139,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,67,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,70,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,65,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,39,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,55,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,75,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,hardhead,NA,NA,NA,44,NA,TRUE
mill creek,2022-12-06T00:00:00Z,rifscu,95,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,lamspp,104,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,lamspp,95,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,lamspp,105,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,lamspp,105,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,lamspp,115,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,lamspp,118,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,lamspp,100,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,lamspp,100,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,lamspp,115,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,lamspp,86,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,lamspp,95,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,rivlam,115,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,rivlam,120,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,rivlam,95,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,rivlam,95,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,sacpik,115,NA,NA,1,NA,FALSE
mill creek,2022-12-06T00:00:00Z,sacpik,125,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,chinook salmon,90,4,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,chinook salmon,92,4,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,chinook salmon,93,4,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,chinook salmon,91,4,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,chinook salmon,94,4,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,chinook salmon,95,4,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,chinook salmon,106,4,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,chinook salmon,94,4,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,chinook salmon,96,3,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,chinook salmon,96,3,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,135,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,110,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,104,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,60,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,57,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,66,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,55,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,60,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,58,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,49,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,50,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,59,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,68,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,56,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,57,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,64,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,65,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,60,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,47,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,49,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,hardhead,NA,NA,NA,4,NA,TRUE
mill creek,2022-12-07T00:00:00Z,sacpik,128,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,lamspp,100,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,rivlam,110,NA,NA,1,NA,FALSE
mill creek,2022-12-07T00:00:00Z,rivlam,115,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,chinook salmon,92,5,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,chinook salmon,85,5,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,chinook salmon,103,4,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,63,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,71,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,65,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,57,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,58,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,74,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,70,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,69,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,58,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,63,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,38,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,70,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,59,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,56,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,45,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,50,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,55,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,53,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,57,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,48,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,hardhead,NA,NA,NA,27,NA,TRUE
mill creek,2022-12-08T00:00:00Z,sacpik,124,NA,NA,1,NA,FALSE
mill creek,2022-12-08T00:00:00Z,rifscu,65,NA,NA,1,NA,FALSE
mill creek,2022-12-13T00:00:00Z,chinook salmon,96,4,NA,1,NA,FALSE
mill creek,2022-12-13T00:00:00Z,chinook salmon,103,4,NA,1,NA,FALSE
mill creek,2022-12-13T00:00:00Z,hardhead,53,NA,NA,1,NA,FALSE
mill creek,2022-12-13T00:00:00Z,hardhead,59,NA,NA,1,NA,FALSE
mill creek,2022-12-13T00:00:00Z,hardhead,57,NA,NA,1,NA,FALSE
mill creek,2022-12-13T00:00:00Z,hardhead,64,NA,NA,1,NA,FALSE
mill creek,2022-12-13T00:00:00Z,hardhead,65,NA,NA,1,NA,FALSE
mill creek,2022-12-13T00:00:00Z,hardhead,54,NA,NA,1,NA,FALSE
